innings_id,match_id,date,tournament,season,fielding_team,innings_number,ambiguous_reason,candidate_ids,candidate_names,resolved_keeper_id,resolved_source,notes
15166,7563,2026-04-02,Pakistan Super League,2026,Islamabad United,0,multi_career,"d1305df0,df5a6881","AGS Gous,DP Conway",,,
15169,7564,2026-04-02,Pakistan Super League,2026,Rawalpindiz,1,multi_career,"2f26ac1a,c16d4035","Mohammad Rizwan,SW Billings",,,
12071,6024,2026-04-01,Indian Premier League,2026,Delhi Capitals,0,multi_career,"85b3fab2,b17e2f24","T Stubbs,KL Rahul",,,
12072,6024,2026-04-01,Indian Premier League,2026,Lucknow Super Giants,1,multi_career,"3241e3fd,919a3be2","N Pooran,RR Pant",,,
12070,6023,2026-03-31,Indian Premier League,2026,Gujarat Titans,1,multi_career,"99b75528,9a46c4e5","JC Buttler,GD Phillips",,,
15157,7558,2026-03-28,Pakistan Super League,2026,Rawalpindiz,1,multi_career,"2f26ac1a,c16d4035","Mohammad Rizwan,SW Billings",,,
15159,7559,2026-03-28,Pakistan Super League,2026,Islamabad United,1,multi_career,"d1305df0,df5a6881","AGS Gous,DP Conway",,,
15152,7556,2026-03-26,Pakistan Super League,2026,Hyderabad Kingsmen,0,multi_career,"bafb9238,f21043a5","Usman Khan,MDKJ Perera",,,
5502,2748,2026-03-10,Bahrain tour of Malaysia,2025/26,Malaysia,1,multi_career,"1f13eba1,415d30b6,6667067e","Muhammad Haziq Aiman,Virandeep Singh,Syed Aziz",,,
5499,2747,2026-03-08,Bahrain tour of Malaysia,2025/26,Malaysia,0,multi_career,"1f13eba1,415d30b6,6667067e","Muhammad Haziq Aiman,Virandeep Singh,Syed Aziz",,,
5498,2746,2026-03-07,Bahrain tour of Malaysia,2025/26,Malaysia,1,multi_career,"1f13eba1,415d30b6,6667067e","Muhammad Haziq Aiman,Virandeep Singh,Syed Aziz",,,
5286,2641,2026-03-04,ICC Men's T20 World Cup,2025/26,South Africa,1,multi_career,"372455c4,85b3fab2,e66732f8","Q de Kock,T Stubbs,RD Rickelton",,,
5281,2639,2026-03-01,ICC Men's T20 World Cup,2025/26,South Africa,0,multi_career,"372455c4,85b3fab2,e66732f8","Q de Kock,T Stubbs,RD Rickelton",,,
9405,4696,2026-03-01,Zimbabwe Women tour of New Zealand,2025/26,Zimbabwe,1,multi_career,"6657b319,8d7fba79","M Mupachikwa,CT Dhururu",,,
5273,2635,2026-02-26,ICC Men's T20 World Cup,2025/26,South Africa,0,multi_career,"372455c4,85b3fab2,e66732f8","Q de Kock,T Stubbs,RD Rickelton",,,
5266,2631,2026-02-22,ICC Men's T20 World Cup,2025/26,South Africa,1,multi_career,"372455c4,85b3fab2,e66732f8","Q de Kock,T Stubbs,RD Rickelton",,,
5251,2624,2026-02-18,ICC Men's T20 World Cup,2025/26,South Africa,0,multi_career,"372455c4,85b3fab2,e66732f8","Q de Kock,T Stubbs,RD Rickelton",,,
5240,2618,2026-02-15,ICC Men's T20 World Cup,2025/26,United States of America,1,multi_career,"25d7f1ac,571e1d2a","MD Patel,Shayan Jahangir",,,
5235,2616,2026-02-14,ICC Men's T20 World Cup,2025/26,South Africa,0,multi_career,"372455c4,85b3fab2,e66732f8","Q de Kock,T Stubbs,RD Rickelton",,,
5230,2613,2026-02-13,ICC Men's T20 World Cup,2025/26,United States of America,1,multi_career,"25d7f1ac,571e1d2a","MD Patel,Shayan Jahangir",,,
5213,2605,2026-02-10,ICC Men's T20 World Cup,2025/26,United States of America,0,multi_career,"25d7f1ac,571e1d2a,d1305df0","MD Patel,Shayan Jahangir,AGS Gous",,,
5208,2602,2026-02-09,ICC Men's T20 World Cup,2025/26,South Africa,1,multi_career,"372455c4,85b3fab2,e66732f8","Q de Kock,T Stubbs,RD Rickelton",,,
5197,2597,2026-02-07,ICC Men's T20 World Cup,2025/26,United States of America,0,multi_career,"25d7f1ac,d1305df0","MD Patel,AGS Gous",,,
4329,2161,2026-01-31,West Indies tour of South Africa,2025/26,South Africa,0,multi_career,"372455c4,85b3fab2,e66732f8","Q de Kock,T Stubbs,RD Rickelton",,,
4330,2161,2026-01-31,West Indies tour of South Africa,2025/26,West Indies,1,multi_career,"09a9d073,1fc6ef83","J Charles,SD Hope",,,
4646,2318,2026-01-31,New Zealand tour of India,2025/26,India,1,multi_career,"752f7486,a4cc73aa","Ishan Kishan,SV Samson",,,
4327,2160,2026-01-29,West Indies tour of South Africa,2025/26,South Africa,0,multi_career,"372455c4,85b3fab2,e66732f8","Q de Kock,T Stubbs,RD Rickelton",,,
9846,4917,2026-01-26,Women's T20 World Cup Qualifier,2025/26,Namibia,1,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
4641,2316,2026-01-25,New Zealand tour of India,2025/26,India,0,multi_career,"752f7486,a4cc73aa","Ishan Kishan,SV Samson",,,
9836,4912,2026-01-24,Women's T20 World Cup Qualifier,2025/26,Namibia,1,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
9838,4913,2026-01-24,Women's T20 World Cup Qualifier,2025/26,Zimbabwe,1,multi_career,"6657b319,8d7fba79","M Mupachikwa,CT Dhururu",,,
4639,2315,2026-01-23,New Zealand tour of India,2025/26,India,0,multi_career,"752f7486,a4cc73aa","Ishan Kishan,SV Samson",,,
9829,4909,2026-01-22,Women's T20 World Cup Qualifier,2025/26,Namibia,0,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
9832,4910,2026-01-22,Women's T20 World Cup Qualifier,2025/26,Zimbabwe,1,multi_career,"6657b319,8d7fba79","M Mupachikwa,CT Dhururu",,,
4637,2314,2026-01-21,New Zealand tour of India,2025/26,New Zealand,0,multi_career,"9a46c4e5,df5a6881","GD Phillips,DP Conway",,,
4638,2314,2026-01-21,New Zealand tour of India,2025/26,India,1,multi_career,"752f7486,a4cc73aa","Ishan Kishan,SV Samson",,,
9819,4904,2026-01-20,Women's T20 World Cup Qualifier,2025/26,Zimbabwe,0,multi_career,"6657b319,8d7fba79","M Mupachikwa,CT Dhururu",,,
9824,4906,2026-01-20,Women's T20 World Cup Qualifier,2025/26,Namibia,1,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
9809,4899,2026-01-18,Women's T20 World Cup Qualifier,2025/26,Zimbabwe,0,multi_career,"6657b319,8d7fba79","M Mupachikwa,CT Dhururu",,,
14239,7103,2026-01-17,Big Bash League,2025/26,Melbourne Renegades,1,multi_career,"2f26ac1a,4663bd23","Mohammad Rizwan,TL Seifert",,,
23437,11719,2026-01-17,SA20,2025/26,Durban's Super Giants,1,multi_career,"235c2bb6,99b75528","H Klaasen,JC Buttler",,,
14234,7101,2026-01-15,Big Bash League,2025/26,Melbourne Renegades,0,multi_career,"2f26ac1a,4663bd23","Mohammad Rizwan,TL Seifert",,,
23430,11716,2026-01-14,SA20,2025/26,Joburg Super Kings,0,multi_career,"270e4c23,f0af99a7","MS Pepper,D Ferreira",,,
23429,11715,2026-01-13,SA20,2025/26,Durban's Super Giants,1,multi_career,"235c2bb6,99b75528","H Klaasen,JC Buttler",,,
14229,7098,2026-01-12,Big Bash League,2025/26,Melbourne Renegades,1,multi_career,"2f26ac1a,4663bd23","Mohammad Rizwan,TL Seifert",,,
23424,11713,2026-01-11,SA20,2025/26,Durban's Super Giants,0,multi_career,"235c2bb6,99b75528","H Klaasen,JC Buttler",,,
14224,7095,2026-01-10,Big Bash League,2025/26,Melbourne Renegades,1,multi_career,"2f26ac1a,4663bd23","Mohammad Rizwan,TL Seifert",,,
23422,11712,2026-01-10,SA20,2025/26,Joburg Super Kings,0,multi_career,"270e4c23,f0af99a7","MS Pepper,D Ferreira",,,
14215,7091,2026-01-07,Big Bash League,2025/26,Melbourne Renegades,0,multi_career,"2f26ac1a,4663bd23","Mohammad Rizwan,TL Seifert",,,
23417,11709,2026-01-07,SA20,2025/26,Durban's Super Giants,0,multi_career,"235c2bb6,99b75528","H Klaasen,JC Buttler",,,
14207,7087,2026-01-04,Big Bash League,2025/26,Melbourne Renegades,0,multi_career,"2f26ac1a,4663bd23","Mohammad Rizwan,TL Seifert",,,
23719,11860,2026-01-04,International League T20,2025/26,MI Emirates,0,multi_career,"1bae756b,25f7b7d6","ADS Fletcher,T Banton",,,
23717,11859,2026-01-02,International League T20,2025/26,MI Emirates,0,multi_career,"1bae756b,25f7b7d6","ADS Fletcher,T Banton",,,
14200,7083,2026-01-01,Big Bash League,2025/26,Melbourne Renegades,1,multi_career,"2f26ac1a,4663bd23","Mohammad Rizwan,TL Seifert",,,
23405,11704,2026-01-01,SA20,2025/26,Durban's Super Giants,0,multi_career,"235c2bb6,99b75528,df5a6881","H Klaasen,JC Buttler,DP Conway",,,
20347,10179,2025-12-30,Super Smash,2025/26,Otago,1,multi_career,"9a46c4e5,ef9f75f8","GD Phillips,MW Chu",,,
23400,11701,2025-12-30,SA20,2025/26,Durban's Super Giants,1,multi_career,"235c2bb6,99b75528,df5a6881","H Klaasen,JC Buttler,DP Conway",,,
23713,11857,2025-12-30,International League T20,2025/26,MI Emirates,0,multi_career,"1bae756b,25f7b7d6","ADS Fletcher,T Banton",,,
14194,7080,2025-12-29,Big Bash League,2025/26,Melbourne Renegades,1,multi_career,"2f26ac1a,4663bd23","Mohammad Rizwan,TL Seifert",,,
20342,10177,2025-12-28,Super Smash,2025/26,Otago,0,multi_career,"9a46c4e5,ef9f75f8","GD Phillips,MW Chu",,,
14190,7078,2025-12-27,Big Bash League,2025/26,Brisbane Heat,1,multi_career,"2b55c3b4,961b8ff1","JJ Peirson,TP Alsop",,,
23709,11855,2025-12-27,International League T20,2025/26,MI Emirates,0,multi_career,"1bae756b,25f7b7d6","ADS Fletcher,T Banton",,,
23391,11696,2025-12-26,SA20,2025/26,Durban's Super Giants,1,multi_career,"235c2bb6,99b75528,df5a6881","H Klaasen,JC Buttler,DP Conway",,,
23708,11854,2025-12-26,International League T20,2025/26,Sharjah Warriorz,1,multi_career,"09a9d073,25d7f1ac,f836b33d","J Charles,MD Patel,T Kohler-Cadmore",,,
23706,11853,2025-12-24,International League T20,2025/26,Sharjah Warriorz,1,multi_career,"09a9d073,25d7f1ac,f836b33d","J Charles,MD Patel,T Kohler-Cadmore",,,
14181,7074,2025-12-22,Big Bash League,2025/26,Brisbane Heat,0,multi_career,"2b55c3b4,961b8ff1","JJ Peirson,TP Alsop",,,
23701,11851,2025-12-22,International League T20,2025/26,Sharjah Warriorz,0,multi_career,"09a9d073,25d7f1ac,f836b33d","J Charles,MD Patel,T Kohler-Cadmore",,,
14180,7073,2025-12-21,Big Bash League,2025/26,Melbourne Renegades,1,multi_career,"2f26ac1a,4663bd23","Mohammad Rizwan,TL Seifert",,,
23696,11848,2025-12-20,International League T20,2025/26,Sharjah Warriorz,1,multi_career,"09a9d073,c03f1114,f836b33d","J Charles,KD Karthik,T Kohler-Cadmore",,,
4386,2191,2025-12-19,South Africa tour of India,2025/26,South Africa,0,multi_career,"372455c4,f0af99a7","Q de Kock,D Ferreira",,,
23691,11846,2025-12-19,International League T20,2025/26,Sharjah Warriorz,0,multi_career,"09a9d073,f836b33d","J Charles,T Kohler-Cadmore",,,
14168,7067,2025-12-15,Big Bash League,2025/26,Melbourne Renegades,1,multi_career,"2f26ac1a,4663bd23","Mohammad Rizwan,TL Seifert",,,
23684,11842,2025-12-15,International League T20,2025/26,Sharjah Warriorz,1,multi_career,"09a9d073,f836b33d","J Charles,T Kohler-Cadmore",,,
4385,2190,2025-12-14,South Africa tour of India,2025/26,South Africa,1,multi_career,"372455c4,85b3fab2,f0af99a7","Q de Kock,T Stubbs,D Ferreira",,,
23680,11840,2025-12-14,International League T20,2025/26,Sharjah Warriorz,1,multi_career,"09a9d073,f836b33d","J Charles,T Kohler-Cadmore",,,
5352,2674,2025-12-12,SEA Games Men's Twenty20 Cricket Competition,2025/26,Indonesia,1,multi_career,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
4383,2189,2025-12-11,South Africa tour of India,2025/26,South Africa,1,multi_career,"372455c4,f0af99a7","Q de Kock,D Ferreira",,,
5349,2673,2025-12-11,SEA Games Men's Twenty20 Cricket Competition,2025/26,Indonesia,0,multi_career,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
5344,2670,2025-12-10,SEA Games Men's Twenty20 Cricket Competition,2025/26,Indonesia,1,multi_career,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
23672,11836,2025-12-10,International League T20,2025/26,Sharjah Warriorz,1,multi_career,"09a9d073,5d1e7582,f836b33d","J Charles,BKG Mendis,T Kohler-Cadmore",,,
4380,2188,2025-12-09,South Africa tour of India,2025/26,South Africa,0,multi_career,"372455c4,85b3fab2,f0af99a7","Q de Kock,T Stubbs,D Ferreira",,,
5339,2668,2025-12-09,SEA Games Men's Twenty20 Cricket Competition,2025/26,Indonesia,0,multi_career,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
23661,11832,2025-12-07,International League T20,2025/26,Sharjah Warriorz,0,multi_career,"09a9d073,c03f1114,f836b33d","J Charles,KD Karthik,T Kohler-Cadmore",,,
24741,12365,2025-12-06,Women's Big Bash League,2025/26,Brisbane Heat,1,multi_career,"324b9eee,5230a33d","G Redmayne,L Winfield",,,
23653,11828,2025-12-03,International League T20,2025/26,Sharjah Warriorz,0,multi_career,"09a9d073,c03f1114,f836b33d","J Charles,KD Karthik,T Kohler-Cadmore",,,
24733,12361,2025-12-03,Women's Big Bash League,2025/26,Brisbane Heat,0,multi_career,"324b9eee,5230a33d","G Redmayne,L Winfield",,,
9729,4859,2025-11-30,ICC Women's Emerging Nations Trophy,2025/26,Namibia,0,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
24724,12356,2025-11-30,Women's Big Bash League,2025/26,Brisbane Heat,1,multi_career,"324b9eee,5230a33d","G Redmayne,L Winfield",,,
5006,2499,2025-11-25,Pakistan T20I Tri-Series,2025/26,Zimbabwe,1,multi_career,"3d5d51a5,53597be1","T Marumani,BRM Taylor",,,
5188,2592,2025-11-25,Mini SEA Men's Twenty20 Cricket Competition,2025/26,Malaysia,0,multi_career,"1f13eba1,415d30b6,6667067e","Muhammad Haziq Aiman,Virandeep Singh,Syed Aziz",,,
9708,4848,2025-11-25,ICC Women's Emerging Nations Trophy,2025/26,Namibia,1,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
24712,12350,2025-11-25,Women's Big Bash League,2025/26,Brisbane Heat,1,multi_career,"324b9eee,5230a33d","G Redmayne,L Winfield",,,
5187,2591,2025-11-24,Mini SEA Men's Twenty20 Cricket Competition,2025/26,Malaysia,0,multi_career,"1f13eba1,415d30b6,6667067e","Muhammad Haziq Aiman,Virandeep Singh,Syed Aziz",,,
25839,12917,2025-11-24,Nepal Premier League,2025/26,Janakpur Bolts,0,multi_career,"dcabd6bc,dcbea954","BKEL Milantha,Aasif Sheikh",,,
5003,2498,2025-11-23,Pakistan T20I Tri-Series,2025/26,Zimbabwe,0,multi_career,"3d5d51a5,53597be1","T Marumani,BRM Taylor",,,
9701,4845,2025-11-23,ICC Women's Emerging Nations Trophy,2025/26,Namibia,0,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
24709,12349,2025-11-23,Women's Big Bash League,2025/26,Brisbane Heat,0,multi_career,"324b9eee,5230a33d","G Redmayne,L Winfield",,,
9692,4840,2025-11-21,ICC Women's Emerging Nations Trophy,2025/26,Namibia,1,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
24701,12345,2025-11-21,Women's Big Bash League,2025/26,Brisbane Heat,0,multi_career,"324b9eee,5230a33d","G Redmayne,L Winfield",,,
5000,2496,2025-11-20,Pakistan T20I Tri-Series,2025/26,Zimbabwe,1,multi_career,"3d5d51a5,53597be1","T Marumani,BRM Taylor",,,
9684,4836,2025-11-20,ICC Women's Emerging Nations Trophy,2025/26,Namibia,1,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
5172,2583,2025-11-19,Bahrain tour of Indonesia,2025/26,Indonesia,0,multi_career,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
4998,2495,2025-11-18,Pakistan T20I Tri-Series,2025/26,Zimbabwe,1,multi_career,"3d5d51a5,53597be1","T Marumani,BRM Taylor",,,
5170,2582,2025-11-18,Bahrain tour of Indonesia,2025/26,Indonesia,0,multi_career,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
25824,12909,2025-11-17,Nepal Premier League,2025/26,Janakpur Bolts,1,multi_career,"dcabd6bc,dcbea954","BKEL Milantha,Aasif Sheikh",,,
4732,2363,2025-11-09,West Indies tour of New Zealand,2025/26,West Indies,0,multi_career,"1fc6ef83,88626ed2","SD Hope,AA Jangoo",,,
4733,2363,2025-11-09,West Indies tour of New Zealand,2025/26,New Zealand,1,multi_career,"732f711b,df5a6881","MJ Hay,DP Conway",,,
4364,2179,2025-11-08,India tour of Australia,2025/26,Australia,0,multi_career,"39086549,989889ff","JR Philippe,JP Inglis",,,
4362,2178,2025-11-06,India tour of Australia,2025/26,Australia,0,multi_career,"39086549,989889ff","JR Philippe,JP Inglis",,,
4357,2175,2025-10-29,India tour of Australia,2025/26,Australia,0,multi_career,"39086549,989889ff","JR Philippe,JP Inglis",,,
4727,2360,2025-10-23,England tour of New Zealand,2025/26,England,0,multi_career,"25f7b7d6,3d284ca3,99b75528,ff154ecd","T Banton,PD Salt,JC Buttler,JM Cox",,,
4726,2359,2025-10-20,England tour of New Zealand,2025/26,England,1,multi_career,"25f7b7d6,3d284ca3,99b75528,ff154ecd","T Banton,PD Salt,JC Buttler,JM Cox",,,
5096,2544,2025-10-17,ICC Men's T20 World Cup Asia & EAP Qualifier,2025/26,Japan,1,multi_career,"85119526,fef40097","A Patmore,W Miyauchi",,,
4572,2281,2025-10-11,South Africa tour of Namibia,2025/26,South Africa,1,multi_career,"372455c4,f0af99a7","Q de Kock,D Ferreira",,,
5070,2531,2025-10-10,ICC Men's T20 World Cup Asia & EAP Qualifier,2025/26,Malaysia,1,multi_career,"1bada9da,1f13eba1,415d30b6,6667067e","Ainool Hafizs,Muhammad Haziq Aiman,Virandeep Singh,Syed Aziz",,,
5064,2528,2025-10-09,ICC Men's T20 World Cup Asia & EAP Qualifier,2025/26,Malaysia,1,multi_career,"1bada9da,1f13eba1,415d30b6,6667067e","Ainool Hafizs,Muhammad Haziq Aiman,Virandeep Singh,Syed Aziz",,,
9620,4804,2025-10-06,United Arab Emirates Women tour of Zimbabwe,2025/26,Zimbabwe,0,multi_career,"6657b319,8d7fba79","M Mupachikwa,CT Dhururu",,,
9618,4803,2025-10-05,United Arab Emirates Women tour of Zimbabwe,2025/26,Zimbabwe,0,multi_career,"6657b319,8d7fba79","M Mupachikwa,CT Dhururu",,,
4723,2357,2025-10-04,Australia tour of New Zealand,2025/26,New Zealand,1,multi_career,"4663bd23,df5a6881","TL Seifert,DP Conway",,,
4721,2356,2025-10-03,Australia tour of New Zealand,2025/26,New Zealand,0,multi_career,"4663bd23,df5a6881","TL Seifert,DP Conway",,,
4720,2355,2025-10-01,Australia tour of New Zealand,2025/26,New Zealand,1,multi_career,"4663bd23,df5a6881","TL Seifert,DP Conway",,,
4938,2466,2025-09-25,Men's T20 Asia Cup,2025,Bangladesh,0,multi_career,"cd56a813,d365d463","Jaker Ali,Nurul Hasan",,,
3843,1919,2025-09-21,England tour of Ireland,2025,England,0,multi_career,"25f7b7d6,3d284ca3,99b75528,ff154ecd","T Banton,PD Salt,JC Buttler,JM Cox",,,
4930,2462,2025-09-20,Men's T20 Asia Cup,2025,Bangladesh,0,multi_career,"0404d43c,cd56a813","Liton Das,Jaker Ali",,,
5015,2504,2025-09-18,Namibia tour of Zimbabwe,2025/26,Zimbabwe,0,multi_career,"3d5d51a5,53597be1","T Marumani,BRM Taylor",,,
3841,1918,2025-09-17,England tour of Ireland,2025,England,0,multi_career,"25f7b7d6,3d284ca3,99b75528","T Banton,PD Salt,JC Buttler",,,
5013,2503,2025-09-16,Namibia tour of Zimbabwe,2025/26,Zimbabwe,0,multi_career,"3d5d51a5,53597be1","T Marumani,BRM Taylor",,,
5012,2502,2025-09-15,Namibia tour of Zimbabwe,2025/26,Zimbabwe,1,multi_career,"3d5d51a5,53597be1","T Marumani,BRM Taylor",,,
4919,2456,2025-09-13,Men's T20 Asia Cup,2025,Bangladesh,1,multi_career,"0404d43c,cd56a813","Liton Das,Jaker Ali",,,
18817,9403,2025-09-13,Vitality Blast,2025,Northamptonshire,1,multi_career,"6feb46a4,efe3fcc5","LD McManus,R Vasconcelos",,,
3839,1917,2025-09-12,South Africa tour of England,2025,South Africa,0,multi_career,"85b3fab2,e66732f8,f0af99a7","T Stubbs,RD Rickelton,D Ferreira",,,
3840,1917,2025-09-12,South Africa tour of England,2025,England,1,multi_career,"25f7b7d6,3d284ca3,99b75528","T Banton,PD Salt,JC Buttler",,,
4914,2454,2025-09-11,Men's T20 Asia Cup,2025,Bangladesh,0,multi_career,"0404d43c,cd56a813","Liton Das,Jaker Ali",,,
3837,1916,2025-09-10,South Africa tour of England,2025,England,0,multi_career,"25f7b7d6,3d284ca3,99b75528","T Banton,PD Salt,JC Buttler",,,
3838,1916,2025-09-10,South Africa tour of England,2025,South Africa,1,multi_career,"85b3fab2,e66732f8,f0af99a7","T Stubbs,RD Rickelton,D Ferreira",,,
9535,4761,2025-09-06,ICC Women's T20 World Cup Africa Region Division One Qualifier,2025,Namibia,1,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
9524,4756,2025-09-04,ICC Women's T20 World Cup Africa Region Division One Qualifier,2025,Namibia,0,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
9515,4751,2025-09-03,ICC Women's T20 World Cup Africa Region Division One Qualifier,2025,Namibia,1,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
18807,9398,2025-09-03,Vitality Blast,2025,Northamptonshire,1,multi_career,"6feb46a4,efe3fcc5","LD McManus,R Vasconcelos",,,
4956,2474,2025-09-01,Netherlands tour of Bangladesh,2025,Bangladesh,0,multi_career,"0404d43c,cd56a813","Liton Das,Jaker Ali",,,
9508,4748,2025-09-01,ICC Women's T20 World Cup Africa Region Division One Qualifier,2025,Namibia,0,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
9500,4744,2025-08-31,ICC Women's T20 World Cup Africa Region Division One Qualifier,2025,Namibia,0,multi_career,"ade5c0c0,d034d60a","Yasmeen Khan,M Gorases",,,
16598,8282,2025-08-31,The Hundred Men's Competition,2025,Trent Rockets,0,multi_career,"25f7b7d6,324a6ee1","T Banton,OB Cox",,,
4954,2473,2025-08-30,Netherlands tour of Bangladesh,2025,Bangladesh,0,multi_career,"0404d43c,cd56a813","Liton Das,Jaker Ali",,,
16596,8281,2025-08-30,The Hundred Men's Competition,2025,Trent Rockets,0,multi_career,"25f7b7d6,324a6ee1","T Banton,OB Cox",,,
16594,8280,2025-08-28,The Hundred Men's Competition,2025,Welsh Fire,0,multi_career,"abb83e27,f836b33d","JM Bairstow,T Kohler-Cadmore",,,
16592,8279,2025-08-27,The Hundred Men's Competition,2025,Trent Rockets,0,multi_career,"25f7b7d6,324a6ee1","T Banton,OB Cox",,,
16589,8277,2025-08-25,The Hundred Men's Competition,2025,London Spirit,1,multi_career,"c834c290,e94bc520","JL Smith,OJ Pope",,,
16584,8275,2025-08-24,The Hundred Men's Competition,2025,Trent Rockets,0,multi_career,"25f7b7d6,85dcb721","T Banton,TJ Moores",,,
16585,8275,2025-08-24,The Hundred Men's Competition,2025,Welsh Fire,1,multi_career,"abb83e27,f836b33d","JM Bairstow,T Kohler-Cadmore",,,
16583,8274,2025-08-23,The Hundred Men's Competition,2025,London Spirit,1,multi_career,"c834c290,e94bc520","JL Smith,OJ Pope",,,
16578,8272,2025-08-22,The Hundred Men's Competition,2025,Welsh Fire,0,multi_career,"abb83e27,f836b33d","JM Bairstow,T Kohler-Cadmore",,,
16577,8271,2025-08-21,The Hundred Men's Competition,2025,Trent Rockets,1,multi_career,"25f7b7d6,85dcb721","T Banton,TJ Moores",,,
16572,8269,2025-08-20,The Hundred Men's Competition,2025,Welsh Fire,0,multi_career,"abb83e27,f836b33d","JM Bairstow,T Kohler-Cadmore",,,
16575,8270,2025-08-20,The Hundred Men's Competition,2025,London Spirit,1,multi_career,"c834c290,e94bc520","JL Smith,OJ Pope",,,
16570,8268,2025-08-19,The Hundred Men's Competition,2025,Trent Rockets,0,multi_career,"25f7b7d6,85dcb721","T Banton,TJ Moores",,,
16567,8266,2025-08-17,The Hundred Men's Competition,2025,London Spirit,1,multi_career,"c834c290,e94bc520","JL Smith,OJ Pope",,,
4356,2174,2025-08-16,South Africa tour of Australia,2025,South Africa,1,multi_career,"85b3fab2,e66732f8","T Stubbs,RD Rickelton",,,
16560,8263,2025-08-16,The Hundred Men's Competition,2025,Trent Rockets,0,multi_career,"25f7b7d6,85dcb721","T Banton,TJ Moores",,,
16562,8264,2025-08-16,The Hundred Men's Competition,2025,Welsh Fire,0,multi_career,"abb83e27,f836b33d","JM Bairstow,T Kohler-Cadmore",,,
16557,8261,2025-08-14,The Hundred Men's Competition,2025,London Spirit,1,multi_career,"c834c290,e94bc520","JL Smith,OJ Pope",,,
