innings_id,match_id,date,tournament,season,fielding_team,innings_number,ambiguous_reason,candidate_ids,candidate_names,resolved_keeper_id,resolved_source,notes
27416,13704,2026-07-24,The Hundred Men's Competition,2026,Birmingham Phoenix,1,multi_career,"1c513d54,2eca67f5,f0af99a7","LJ Evans,JM Clarke,D Ferreira",,,
27417,13705,2026-07-25,The Hundred Men's Competition,2026,Southern Brave,0,multi_career,"85b3fab2,c834c290","T Stubbs,JL Smith",,,
27418,13705,2026-07-25,The Hundred Men's Competition,2026,Sunrisers Leeds,1,multi_career,"961b8ff1,e66732f8","TP Alsop,RD Rickelton",,,
27420,13706,2026-07-25,The Hundred Men's Competition,2026,Welsh Fire,1,multi_career,"3d284ca3,ff154ecd","PD Salt,JM Cox",,,
27421,13707,2026-07-26,The Hundred Men's Competition,2026,Birmingham Phoenix,0,multi_career,"1c513d54,2eca67f5,f0af99a7","LJ Evans,JM Clarke,D Ferreira",,,
27423,13708,2026-07-26,The Hundred Men's Competition,2026,Trent Rockets,0,multi_career,"25f7b7d6,c16d4035","T Banton,SW Billings",,,
27426,13709,2026-07-27,The Hundred Men's Competition,2026,Southern Brave,1,multi_career,"85b3fab2,c834c290","T Stubbs,JL Smith",,,
27427,13710,2026-07-28,The Hundred Men's Competition,2026,Sunrisers Leeds,0,multi_career,"961b8ff1,e66732f8","TP Alsop,RD Rickelton",,,
27435,13714,2026-07-18,Major League Cricket,2026,Washington Freedom,0,multi_career,"d1305df0,dcabd6bc","AGS Gous,BKEL Milantha",,,
27443,13718,2026-07-28,Cricket Ireland Inter-Provincial Twenty20 Trophy,2026,Northern Knights,0,no_candidate,,,,,
27444,13718,2026-07-28,Cricket Ireland Inter-Provincial Twenty20 Trophy,2026,North-West Warriors,1,no_candidate,,,,,
27448,13720,2026-07-18,Lanka Premier League,2026,Dambulla Sixers,1,multi_career,"45963d9e,8dd02a98","N Dickwella,LD Chandimal",,,
27450,13721,2026-07-18,Lanka Premier League,2026,Colombo Kaps,1,multi_career,"5d1e7582,9ab2914d,c41043e6","BKG Mendis,S Samarawickrama,BR McDermott",,,
27452,13722,2026-07-19,Lanka Premier League,2026,Dambulla Sixers,1,multi_career,"45963d9e,8dd02a98","N Dickwella,LD Chandimal",,,
27453,13723,2026-07-19,Lanka Premier League,2026,Colombo Kaps,0,multi_career,"5d1e7582,9ab2914d,c41043e6","BKG Mendis,S Samarawickrama,BR McDermott",,,
27455,13724,2026-07-21,Lanka Premier League,2026,Dambulla Sixers,0,multi_career,"45963d9e,8dd02a98","N Dickwella,LD Chandimal",,,
27457,13725,2026-07-22,Lanka Premier League,2026,Colombo Kaps,0,multi_career,"9ab2914d,c41043e6","S Samarawickrama,BR McDermott",,,
27462,13727,2026-07-23,Lanka Premier League,2026,Colombo Kaps,1,multi_career,"9ab2914d,c41043e6","S Samarawickrama,BR McDermott",,,
27467,13730,2026-07-25,Lanka Premier League,2026,Dambulla Sixers,0,multi_career,"45963d9e,8dd02a98","N Dickwella,LD Chandimal",,,
27468,13730,2026-07-25,Lanka Premier League,2026,Colombo Kaps,1,multi_career,"9ab2914d,c41043e6","S Samarawickrama,BR McDermott",,,
27471,13732,2026-07-26,Lanka Premier League,2026,Dambulla Sixers,0,multi_career,"45963d9e,8dd02a98","N Dickwella,LD Chandimal",,,
27472,13732,2026-07-26,Lanka Premier League,2026,Galle Gallants,1,multi_career,"a756e61a,d365d463","SB Harper,Nurul Hasan",,,
27473,13733,2026-07-28,Lanka Premier League,2026,Colombo Kaps,0,multi_career,"9ab2914d,c41043e6","S Samarawickrama,BR McDermott",,,
27479,13736,2026-07-19,Bangladesh tour of Zimbabwe,2026,Bangladesh,0,no_candidate,,,,,
27484,13738,2026-07-14,ICC Men's T20 World Cup Sub Regional Europe Qualifier B,2026,Serbia,1,no_candidate,,,,,
27489,13741,2026-07-14,ICC Men's T20 World Cup Sub Regional Europe Qualifier B,2026,Romania,0,no_candidate,,,,,
27492,13742,2026-07-21,Women's T20 Quadrangular Series (in Namibia),2026,Hong Kong,1,multi_season,"2038a273,ce291858","Y Daswani,Shanzeen Shahzad",,,
27518,13755,2026-07-25,ECA Men's European Cup,2026,Turkey,0,no_candidate,,,,,
27523,13757,2026-07-26,ECA Men's European Cup,2026,Turkey,1,no_candidate,,,,,
27524,13758,2026-07-27,ECA Men's European Cup,2026,Turkey,0,no_candidate,,,,,
27527,13759,2026-07-27,ECA Men's European Cup,2026,Israel,1,no_candidate,,,,,
27529,13760,2026-07-28,ECA Men's European Cup,2026,Israel,1,no_candidate,,,,,
27530,13761,2026-07-28,ECA Men's European Cup,2026,Israel,0,no_candidate,,,,,
27531,13761,2026-07-28,ECA Men's European Cup,2026,Turkey,1,no_candidate,,,,,
27535,13763,2026-07-25,Finland Women tour of Estonia,2026,Estonia,1,no_candidate,,,,,
27537,13764,2026-07-25,Finland Women tour of Estonia,2026,Estonia,1,no_candidate,,,,,
